% Model,ZnO piezo unit_2.mph
10,205.1,205.1,3.1613293826162527,1.8590924443168719E-6
10,205.14999999999998,205.14999999999998,3.1571886136697485,1.8423882424393948E-6
10,205.2,205.2,3.153120463808503,1.8267915918913884E-6
10,205.25,205.25,3.1491208334365335,1.8126053794158986E-6
10,205.29999999999998,205.29999999999998,3.1451850352357016,1.8003189175380697E-6
10,205.35,205.35,3.141307342525423,1.790758959675792E-6
10,205.39999999999998,205.39999999999998,3.1374801506728036,1.7854056767039663E-6
10,205.45,205.45,3.133692292589764,1.7871166592421108E-6
10,205.5,205.5,3.1299253050228115,1.8019931727337108E-6
10,205.54999999999998,205.54999999999998,3.1261440076108835,1.8450236879936941E-6
10,205.6,205.6,3.122268013017448,1.9615921284100205E-6
10,205.64999999999998,205.64999999999998,3.118058586906699,2.3466100134857356E-6
10,205.7,205.7,3.112446757266301,4.734666144012193E-6
10,205.75,205.75,3.1193837413652394,1.890665126253116E-5
10,205.79999999999998,205.79999999999998,3.11362444951305,3.154713982160778E-6
10,205.85,205.85,3.1089779546922243,2.071701728213234E-6
10,205.89999999999998,205.89999999999998,3.1052304651379457,1.8066135590311852E-6
10,205.95,205.95,3.101800653920827,1.6972068895535927E-6
10,206,206,3.0985352863288704,1.6373825291287277E-6
10,206.04999999999998,206.04999999999998,3.0953771459801462,1.5982157938466912E-6
10,206.1,206.1,3.092299713274632,1.569243450293493E-6
10,206.14999999999998,206.14999999999998,3.089288712754226,1.545940526560257E-6
10,206.2,206.2,3.0863355395869587,1.5260917269285888E-6
10,206.25,206.25,3.0834345161165353,1.5085084817944663E-6
10,206.29999999999998,206.29999999999998,3.080581606883225,1.4925064525333479E-6
10,206.35,206.35,3.077773761262501,1.477668883878881E-6
10,206.39999999999998,206.39999999999998,3.0750085527969957,1.4637301376624524E-6
10,206.45,206.45,3.072283969658192,1.4505144104479954E-6
10,206.5,206.5,3.069598286925185,1.4379016639329054E-6
10,206.54999999999998,206.54999999999998,3.0669499854562083,1.4258077914659538E-6
10,206.6,206.6,3.06433769845884,1.414172612148192E-6
10,206.64999999999998,206.64999999999998,3.06176017513976,1.402952356367682E-6
10,206.7,206.7,3.0592162552274,1.3921148258355528E-6
10,206.75,206.75,3.0567048506111107,1.3816361981791003E-6
10,206.79999999999998,206.79999999999998,3.0542249317508907,1.3714988736976576E-6
10,206.85,206.85,3.051775517353703,1.3616899988711757E-6
10,206.89999999999998,206.89999999999998,3.0493556663271413,1.3522004411249305E-6
10,206.95,206.95,3.0469644713434656,1.3430240709246512E-6
10,207,207,3.0446010535559322,1.3341572584078498E-6
10,207.04999999999998,207.04999999999998,3.0422645581459906,1.325598522988458E-6
10,207.1,207.1,3.0399541504676924,1.3173482950790759E-6
10,207.14999999999998,207.14999999999998,3.037669012620997,1.3094087622418962E-6
10,207.2,207.2,3.0354083403240892,1.3017837810276778E-6
10,207.25,207.25,3.033171339985637,1.2944788420184208E-6
10,207.29999999999998,207.29999999999998,3.0309572258954645,1.2875010799102501E-6
10,207.35,207.35,3.0287652174679147,1.2808593234870776E-6
10,207.39999999999998,207.39999999999998,3.0265945364784375,1.2745641830352535E-6
10,207.45,207.45,3.024444404239109,1.2686281745204784E-6
10,207.5,207.5,3.022314038662331,1.2630658814469577E-6
10,207.54999999999998,207.54999999999998,3.0202026511600675,1.2578941571172886E-6
10,207.6,207.6,3.018109443324063,1.253132371295142E-6
10,207.64999999999998,207.64999999999998,3.0160336033284803,1.2488027070174268E-6
10,207.7,207.7,3.0139743019881213,1.2449305150934576E-6
10,207.75,207.75,3.0119306883987536,1.2415447359146703E-6
10,207.79999999999998,207.79999999999998,3.0099018850709793,1.2386784007286623E-6
10,207.85,207.85,3.007886982457437,1.2363692276045016E-6
10,207.89999999999998,207.89999999999998,3.005885032751156,1.2346603311337726E-6
10,207.95,207.95,3.003895042809991,1.2336010697304201E-6
10,208,208,3.00191596603314,1.233248060457105E-6
10,208.04999999999998,208.04999999999998,2.999946692974841,1.2336663991392678E-6
10,208.1,208.1,2.997986040435805,1.2349311335686363E-6
10,208.14999999999998,208.14999999999998,2.996032738708875,1.2371290507148241E-6
10,208.2,208.2,2.9940854165798467,1.2403608560031367E-6
10,208.25,208.25,2.9921425835834308,1.2447438454119842E-6
10,208.29999999999998,208.29999999999998,2.9902026088856566,1.2504152013127027E-6
10,208.35,208.35,2.988263695995052,1.257536083645712E-6
10,208.39999999999998,208.39999999999998,2.9863238522854534,1.2662967428993458E-6
10,208.45,208.45,2.9843808520194033,1.2769229570061562E-6
10,208.5,208.5,2.982432191171985,1.2896841982239671E-6
10,208.54999999999998,208.54999999999998,2.9804750318277478,1.3049040822265989E-6
10,208.6,208.6,2.9785061332058373,1.3229738579278371E-6
10,208.64999999999998,208.64999999999998,2.976521765380277,1.3443699925746477E-6
10,208.7,208.7,2.974517600383603,1.369677336698814E-6
10,208.75,208.75,2.972488573435334,1.3996199873973975E-6
10,208.79999999999998,208.79999999999998,2.970428704249546,1.4351029184748283E-6
10,208.85,208.85,2.9683308643214965,1.4772688932477255E-6
10,208.89999999999998,208.89999999999998,2.966186470103828,1.5275774241118277E-6
10,208.95,208.95,2.9639850729693036,1.587916106496965E-6
10,209,209,2.961713803025051,1.66076043375418E-6
10,209.04999999999998,209.04999999999998,2.9593566021509816,1.7494078068499062E-6
10,209.1,209.1,2.95689314678824,1.8583278761384642E-6
10,209.14999999999998,209.14999999999998,2.954297303496949,1.993700312246093E-6
10,209.2,209.2,2.951534862507103,2.1642639874021895E-6
10,209.25,209.25,2.9485601224060276,2.3827020334629507E-6
10,209.29999999999998,209.29999999999998,2.94531058431557,2.66798706224079E-6
10,209.35,209.35,2.9416984116932525,3.049529688513386E-6
10,209.39999999999998,209.39999999999998,2.937596098091369,3.5749074992483167E-6
10,209.45,209.45,2.9328111830531185,4.325193680702616E-6
10,209.5,209.5,2.927038848466093,5.447791021985956E-6
10,209.54999999999998,209.54999999999998,2.919766034708205,7.233956909630976E-6
10,209.6,209.6,2.910057620822494,1.0326770780926346E-5
10,209.64999999999998,209.64999999999998,2.8960131906238793,1.6386255835752565E-5
10,209.7,209.7,2.87310809275407,3.085103838804449E-5
10,209.75,209.75,2.8275001391984316,8.075455183718991E-5
10,209.79999999999998,209.79999999999998,2.6971232142382124,5.106969640289947E-4
10,209.85,209.85,3.1924530278124346,5.930462978511832E-4
10,209.89999999999998,209.89999999999998,3.135079769054127,8.632737382514627E-5
10,209.95,209.95,3.054490808880551,3.210489027874537E-5
10,210,210,3.02116695499988,1.682605047797922E-5
10,210.04999999999998,210.04999999999998,3.0028035892577516,1.0508047166840637E-5
10,210.1,210.1,2.990950711508576,7.304818639726871E-6
10,210.14999999999998,210.14999999999998,2.982502151574527,5.4607743600610106E-6
10,210.2,210.2,2.976055493796385,4.3026537046031265E-6
10,210.25,210.25,2.9708862144858053,3.527639388318544E-6
10,210.29999999999998,210.29999999999998,2.9665826047487576,2.9832548009705653E-6
10,210.35,210.35,2.9628934965114464,2.5859612563651105E-6
10,210.39999999999998,210.39999999999998,2.9596569897315503,2.2868844630232957E-6
10,210.45,210.45,2.9567640334325778,2.055887121932367E-6
10,210.5,210.5,2.9541384835089053,1.8735675516849041E-6
10,210.54999999999998,210.54999999999998,2.951725553683234,1.7269779133632047E-6
10,210.6,210.6,2.9494848099612696,1.6072097745377742E-6
10,210.64999999999998,210.64999999999998,2.947385752162387,1.5079712340257626E-6
10,210.7,210.7,2.9454049328299794,1.4247161665137222E-6
10,210.75,210.75,2.943524023793758,1.3540936756052575E-6
10,210.79999999999998,210.79999999999998,2.9417284857015495,1.293589935151262E-6
10,210.85,210.85,2.9400066320122997,1.2412892572295959E-6
10,210.89999999999998,210.89999999999998,2.938348957450251,1.1957110973255217E-6
10,210.95,210.95,2.9367476476766226,1.1556966184563502E-6
10,211,211,2.9351962155862448,1.1203283132950175E-6
10,211.04999999999998,211.04999999999998,2.933689227654579,1.0888721161691617E-6
10,211.1,211.1,2.932222095355146,1.0607350909156887E-6
10,211.14999999999998,211.14999999999998,2.9307909142823374,1.0354340829395764E-6
10,211.2,211.2,2.9293923387174625,1.012572204897323E-6
10,211.25,211.25,2.928023482848771,9.918209962161009E-7
10,211.29999999999998,211.29999999999998,2.9266818422622336,9.729067441762234E-7
10,211.35,211.35,2.9253652310092457,9.555998930508454E-7
10,211.39999999999998,211.39999999999998,2.9240717307591053,9.397067696144658E-7
10,211.45,211.45,2.9227996494118202,9.250630635770229E-7
10,211.5,211.5,2.9215474871775053,9.115286502445874E-7
10,211.54999999999998,211.54999999999998,2.920313908596136,8.989834486040489E-7
10,211.6,211.6,2.9190977193162766,8.873240848110223E-7
10,211.64999999999998,211.64999999999998,2.91789784671389,8.764611869930913E-7
10,211.7,211.7,2.9167133236286773,8.663171784648768E-7
10,211.75,211.75,2.9155432746472965,8.568244671263105E-7
10,211.79999999999998,211.79999999999998,2.9143869044786217,8.479239518481214E-7
10,211.85,211.85,2.913243488057297,8.395637839773742E-7
10,211.89999999999998,211.89999999999998,2.9121123620817366,8.31698335392984E-7
10,211.95,211.95,2.9109929177490583,8.242873346841306E-7
10,212,212,2.909884594492861,8.172951408921663E-7
10,212.04999999999998,212.04999999999998,2.9087868745651075,8.106901303808057E-7
10,212.1,212.1,2.907699278331363,8.04444177149638E-7
10,212.14999999999998,212.14999999999998,2.9066213601715676,7.98532210685183E-7
10,212.2,212.2,2.905552704896054,7.929318384854115E-7
10,212.25,212.25,2.904492924602425,7.876230226404087E-7
10,212.29999999999998,212.29999999999998,2.903441655910209,7.825878018847613E-7
10,212.35,212.35,2.9023985575206512,7.77810051954893E-7
10,212.39999999999998,212.39999999999998,2.9013633080571806,7.732752783979611E-7
10,212.45,212.45,2.9003356041487582,7.689704369255264E-7
10,212.5,212.5,2.8993151587241335,7.64883777262914E-7
10,212.54999999999998,212.54999999999998,2.8983016994895476,7.610047070554667E-7
10,212.6,212.6,2.897294967566665,7.573236730107205E-7
10,212.64999999999998,212.64999999999998,2.896294716270453,7.538320568454692E-7
10,212.7,212.7,2.8953007100102255,7.50522084023954E-7
10,212.75,212.75,2.8943127232980403,7.473867435543679E-7
10,212.79999999999998,212.79999999999998,2.8933305398527125,7.444197173911158E-7
10,212.85,212.85,2.8923539517871446,7.416153181897353E-7
10,212.89999999999998,212.89999999999998,2.8913827588699252,7.38968434366578E-7
10,212.95,212.95,2.8904167678526234,7.364744815191177E-7
10,213,213,2.889455791854747,7.341293594802826E-7
10,213.04999999999998,213.04999999999998,2.888499649800862,7.3192941426557E-7
10,213.1,213.1,2.887548165902884,7.298714044155434E-7
10,213.14999999999998,213.14999999999998,2.8866011691836984,7.279524711279525E-7
10,213.2,213.2,2.8856584930368663,7.261701118723066E-7
10,213.25,213.25,2.8847199748184713,7.245221570062727E-7
10,213.29999999999998,213.29999999999998,2.883785455467974,7.230067491084481E-7
10,213.35,213.35,2.882854779154798,7.216223247715016E-7
10,213.39999999999998,213.39999999999998,2.881927792947478,7.20367598548723E-7
10,213.45,213.45,2.8810043465033974,7.192415489109147E-7
10,213.5,213.5,2.8800842917764418,7.18243405965905E-7
10,213.54999999999998,213.54999999999998,2.8791674827407823,7.173726408156338E-7
10,213.6,213.6,2.878253775128891,7.166289563998753E-7
10,213.64999999999998,213.64999999999998,2.877343026181835,7.160122797013481E-7
10,213.7,213.7,2.87643509441092,7.155227552142014E-7
10,213.75,213.75,2.8755298393686366,7.151607395792577E-7
10,213.79999999999998,213.79999999999998,2.8746271214281256,7.149267973087471E-7
10,213.85,213.85,2.873726801569604,7.148216975375614E-7
10,213.89999999999998,213.89999999999998,2.872828741173036,7.14846411740807E-7
10,213.95,213.95,2.871932801815608,7.150021123728927E-7
10,214,214,2.871038845073414,7.152901723927007E-7
10,214.04999999999998,214.04999999999998,2.8701467323261807,7.157121656252095E-7
10,214.1,214.1,2.8692563245644096,7.16269868012961E-7
10,214.14999999999998,214.14999999999998,2.868367482197867,7.169652595548088E-7
10,214.2,214.2,2.8674800648647523,7.178005272043605E-7
10,214.25,214.25,2.866593931240928,7.187780684542196E-7
10,214.29999999999998,214.29999999999998,2.865708938848018,7.19900495768162E-7
10,214.35,214.35,2.8648249438603397,7.211706418150786E-7
10,214.39999999999998,214.39999999999998,2.863941800909107,7.225915655255116E-7
10,214.45,214.45,2.8630593628838956,7.24166558988791E-7
10,214.5,214.5,2.862177480730219,7.258991552184416E-7
10,214.54999999999998,214.54999999999998,2.8612960032426433,7.27793136815827E-7
10,214.6,214.6,2.8604147768525654,7.298525455620304E-7
10,214.64999999999998,214.64999999999998,2.85953364541019,7.320816929917672E-7
10,214.7,214.7,2.8586524499593504,7.344851719842925E-7
10,214.75,214.75,2.8577710285050353,7.370678694438332E-7
10,214.79999999999998,214.79999999999998,2.856889215772088,7.398349801132534E-7
10,214.85,214.85,2.8560068429547982,7.4279202160925E-7
10,214.89999999999998,214.89999999999998,2.855123737456031,7.459448507442896E-7
10,214.95,214.95,2.8542397226148823,7.492996812241977E-7
10,215,215,2.8533546174223225,7.528631028591439E-7
50,200,200,3.0059632490563333,1.3374221749194068E-5
50,200.04999999999998,200.04999999999998,3.0260207863116046,1.3332112802707537E-5
50,200.1,200.1,3.0470258751059394,1.3362011179901963E-5
50,200.14999999999998,200.14999999999998,3.069204716422952,1.3480053094521562E-5
50,200.2,200.2,3.09286094502673,1.3709242265904302E-5
50,200.25,200.25,3.118413655093774,1.4082977811773779E-5
50,200.29999999999998,200.29999999999998,3.146460457257377,1.4650928724848425E-5
50,200.35,200.35,3.1778873577171822,1.548921789010069E-5
50,200.39999999999998,200.39999999999998,3.214072247163589,1.6718939509016728E-5
50,200.45,200.45,3.257291881768901,1.854181091107681E-5
50,200.5,200.5,3.3116221879317873,2.1313777321347684E-5
50,200.54999999999998,200.54999999999998,3.3852268195960966,2.5710825292524488E-5
50,200.6,200.6,3.497506182584111,3.31469660984143E-5
50,200.64999999999998,200.64999999999998,3.710304895586494,4.6999798246444776E-5
50,200.7,200.7,4.112797712130696,7.70709067677722E-5
50,200.75,200.75,3.410793043768976,1.6242724453484575E-4
50,200.79999999999998,200.79999999999998,2.8579108133089806,5.95791887484892E-4
50,200.85,200.85,2.182760731385858,0.006489945847576524
50,200.89999999999998,200.89999999999998,2.613181773949869,5.5571903132778E-4
50,200.95,200.95,2.81743214036621,1.560837370279179E-4
50,201,201,2.928336303120821,7.43560758807595E-5
50,201.04999999999998,201.04999999999998,3.0028627502833425,4.494769532912065E-5
50,201.1,201.1,3.0593189950648583,3.111980454788819E-5
50,201.14999999999998,201.14999999999998,3.105519316455891,2.3506858265508747E-5
50,201.2,201.2,3.145407740642472,1.8851487762936743E-5
50,201.25,201.25,3.181211383661862,1.5781435159716912E-5
50,201.29999999999998,201.29999999999998,3.2142962741687438,1.3637519480676283E-5
50,201.35,201.35,3.2455572291494614,1.2071197802770049E-5
50,201.39999999999998,201.39999999999998,3.275614143660833,1.0884130718921648E-5
50,201.45,201.45,3.3049188006890122,9.956695670556505E-6
50,201.5,201.5,3.3338168192949227,9.213255861305367E-6
50,201.54999999999998,201.54999999999998,3.3625856462113037,8.604074938115201E-6
50,201.6,201.6,3.3914591233210474,8.095347905985758E-6
50,201.64999999999998,201.64999999999998,3.42064427969848,7.66343789247609E-6
50,201.7,201.7,3.450333560920785,7.291406782729878E-6
50,201.75,201.75,3.480714442378644,6.966852706183985E-6
50,201.79999999999998,201.79999999999998,3.511977705232527,6.68052062769359E-6
50,201.85,201.85,3.5443253160787767,6.425385568218199E-6
50,201.89999999999998,201.89999999999998,3.5779787197231028,6.196033245705363E-6
50,201.95,201.95,3.6131883790858894,5.9882327486870686E-6
50,202,202,3.6502455772060185,5.798636077410032E-6
50,202.04999999999998,202.04999999999998,3.6894978812081907,5.6245632497962104E-6
50,202.1,202.1,3.7313703725659413,5.463846203981387E-6
50,202.14999999999998,202.14999999999998,3.776396010203578,5.314713794823096E-6
50,202.2,202.2,3.825260801647462,5.175705961190553E-6
50,202.25,202.25,3.8788738550019763,5.045608896111475E-6
50,202.29999999999998,202.29999999999998,3.9384812316586113,4.923405538300802E-6
50,202.35,202.35,4.005861582396797,4.808237376760836E-6
50,202.39999999999998,202.39999999999998,4.083686302031475,4.699374701958373E-6
50,202.45,202.45,4.1762441532229895,4.596193230364972E-6
50,202.5,202.5,4.291085161999799,4.498155584284256E-6
50,202.54999999999998,202.54999999999998,4.443453677873804,4.40479650427748E-6
50,202.6,202.6,4.6719930882970235,4.315710955663387E-6
50,202.64999999999998,202.64999999999998,5.12385231496554,4.230544496906614E-6
50,202.7,202.7,5.039479809119112,4.148985428928997E-6
50,202.75,202.75,4.6460730296865975,4.070758356828106E-6
50,202.79999999999998,202.79999999999998,4.440382640744756,3.9956188791263975E-6
50,202.85,202.85,4.30275731167144,3.923349182863205E-6
50,202.89999999999998,202.89999999999998,4.199815918780005,3.853754370819434E-6
50,202.95,202.95,4.117864856189847,3.7866593838099175E-6
50,203,203,4.049972487924265,3.7219064093701713E-6
50,203.04999999999998,203.04999999999998,3.992148215892727,3.6593526898975113E-6
50,203.1,203.1,3.941885439935063,3.59886866064433E-6
50,203.14999999999998,203.14999999999998,3.897507199058778,3.5403363612269132E-6
50,203.2,203.2,3.8578366114345455,3.483648075032706E-6
50,203.25,203.25,3.822016145090782,3.4287051593174955E-6
50,203.29999999999998,203.29999999999998,3.789401752963851,3.375417035485673E-6
50,203.35,203.35,3.7594975088681264,3.323700314522888E-6
50,203.39999999999998,203.39999999999998,3.7319134741658853,3.273478036792549E-6
50,203.45,203.45,3.7063375460511163,3.2246790090635256E-6
50,203.5,203.5,3.6825160669756976,3.1772372243887074E-6
50,203.54999999999998,203.54999999999998,3.6602401155178215,3.1310913528874957E-6
50,203.6,203.6,3.6393355919921846,3.086184293343083E-6
50,203.64999999999998,203.64999999999998,3.619655904708005,3.042462777130629E-6
50,203.7,203.7,3.601076479242511,2.999877017306353E-6
50,203.75,203.75,3.5834905715002,2.9583803967474638E-6
50,203.79999999999998,203.79999999999998,3.5668060300057722,2.9179291900486212E-6
50,203.85,203.85,3.5509427604825965,2.8784823149853264E-6
50,203.89999999999998,203.89999999999998,3.5358307176001285,2.840001109174012E-6
50,203.95,203.95,3.5214082976665866,2.8024491292156117E-6
50,204,204,3.5076210399527543,2.7657919688572002E-6
50,204.04999999999998,204.04999999999998,3.494420568208313,2.729997093800087E-6
50,204.1,204.1,3.4817637210021863,2.6950336909953082E-6
50,204.14999999999998,204.14999999999998,3.469611831894883,2.6608725299213597E-6
50,204.2,204.2,3.4579301295319635,2.627485834182068E-6
50,204.25,204.25,3.446687234491842,2.5948471613363136E-6
50,204.29999999999998,204.29999999999998,3.4358547347823762,2.5629312891960817E-6
50,204.35,204.35,3.425406825716997,2.5317141062914805E-6
50,204.39999999999998,204.39999999999998,3.4153200028413617,2.5011725046409503E-6
50,204.45,204.45,3.4055727988479254,2.4712842719492823E-6
50,204.5,204.5,3.396145557184174,2.4420279802458856E-6
50,204.54999999999998,204.54999999999998,3.3870202364484037,2.413382866915856E-6
50,204.6,204.6,3.378180240769921,2.3853287028370837E-6
50,204.64999999999998,204.64999999999998,3.3696102722490244,2.357845640398506E-6
50,204.7,204.7,3.3612962022448127,2.3309140312620285E-6
50,204.75,204.75,3.3532249588918397,2.30451419921865E-6
50,204.79999999999998,204.79999999999998,3.3453844287109793,2.2786261466376103E-6
50,204.85,204.85,3.337763370615885,2.253229161938124E-6
50,204.89999999999998,204.89999999999998,3.3303513410094916,2.2283012779388642E-6
50,204.95,204.95,3.3231386290603706,2.2038185017330334E-6
50,205,205,3.3161162016861327,2.179753686990437E-6
50,205.04999999999998,205.04999999999998,3.3092756583343417,2.1560748335850326E-6
50,205.1,205.1,3.302609196446592,2.132742442218422E-6
50,205.14999999999998,205.14999999999998,3.2961095897734274,2.1097052586227307E-6
50,205.2,205.2,3.289770183924597,2.086893165106355E-6
50,205.25,205.25,3.2835849176652614,2.064204788036686E-6
50,205.29999999999998,205.29999999999998,3.2775483866924024,2.041484786572937E-6
50,205.35,205.35,3.2716559840999846,2.018479676343194E-6
50,205.39999999999998,205.39999999999998,3.2659041919364027,1.9947454273250437E-6
50,205.45,205.45,3.260291199452825,1.9694357812537116E-6
50,205.5,205.5,3.254818309369967,1.9407566647734004E-6
50,205.54999999999998,205.54999999999998,3.249493529020344,1.9043164905765597E-6
50,205.6,205.6,3.244342492988545,1.846839436706652E-6
50,205.64999999999998,205.64999999999998,3.2394519986077164,1.7113467410525233E-6
50,205.7,205.7,3.235229200474849,9.908989434134387E-7
50,205.75,205.75,3.226292229818204,-3.1717080837548362E-6
50,205.79999999999998,205.79999999999998,3.222405339318038,1.4093739785832197E-6
50,205.85,205.85,3.2181607616907986,1.7045443475298295E-6
50,205.89999999999998,205.89999999999998,3.2136876625001447,1.7611764543702911E-6
50,205.95,205.95,3.2092015689480338,1.7727419503679546E-6
50,206,206,3.204756899185574,1.7702287476860215E-6
50,206.04999999999998,206.04999999999998,3.200371947485977,1.7620799565550469E-6
50,206.1,206.1,3.196053532693608,1.751346380453057E-6
50,206.14999999999998,206.14999999999998,3.191803968214946,1.7393447762890725E-6
50,206.2,206.2,3.1876235430825446,1.7267177611197921E-6
50,206.25,206.25,3.1835115541621826,1.7138085404681492E-6
50,206.29999999999998,206.29999999999998,3.1794667864060773,1.700813516726637E-6
50,206.35,206.35,3.1754877556452583,1.6878514113078878E-6
50,206.39999999999998,206.39999999999998,3.171572839255818,1.6749972894109176E-6
50,206.45,206.45,3.1677203498393025,1.6623004715821487E-6
50,206.5,206.5,3.1639285781733983,1.6497945013655463E-6
50,206.54999999999998,206.54999999999998,3.1601958187616015,1.6375029591958097E-6
50,206.6,206.6,3.15652038512806,1.6254429941194503E-6
50,206.64999999999998,206.64999999999998,3.152900618858495,1.6136275482189083E-6
50,206.7,206.7,3.1493348947177693,1.602066804504815E-6
50,206.75,206.75,3.145821623248125,1.5907691596097611E-6
50,206.79999999999998,206.79999999999998,3.142359251712263,1.5797418977614463E-6
50,206.85,206.85,3.1389462639307157,1.568991673538541E-6
50,206.89999999999998,206.89999999999998,3.135581179366083,1.5585248698979584E-6
50,206.95,206.95,3.1322625516831937,1.5483478743996766E-6
50,207,207,3.1289889669362068,1.5384673020984857E-6
50,207.04999999999998,207.04999999999998,3.1257590414818948,1.5288901840279377E-6
50,207.1,207.1,3.122571419679931,1.5196241349276052E-6
50,207.14999999999998,207.14999999999998,3.119424771419897,1.510677509958323E-6
50,207.2,207.2,3.116317789495077,1.5020595579505219E-6
50,207.25,207.25,3.113249186830613,1.4937805772513928E-6
50,207.29999999999998,207.29999999999998,3.1102176935615073,1.4858520795032993E-6
50,207.35,207.35,3.1072220539508226,1.478286966094192E-6
50,207.39999999999998,207.39999999999998,3.1042610231277057,1.4710997221584666E-6
50,207.45,207.45,3.1013333636181084,1.4643066331662956E-6
50,207.5,207.5,3.098437841635528,1.4579260293790954E-6
50,207.54999999999998,207.54999999999998,3.095573223089206,1.4519785645148306E-6
50,207.6,207.6,3.092738269259259,1.44648753561934E-6
50,207.64999999999998,207.64999999999998,3.089931732079169,1.4414792525587292E-6
50,207.7,207.7,3.087152348951584,1.4369834671323148E-6
50,207.75,207.75,3.0843988370134574,1.433033873870685E-6
50,207.79999999999998,207.79999999999998,3.081669886744793,1.4296686971933447E-6
50,207.85,207.85,3.0789641547995226,1.4269313829002007E-6
50,207.89999999999998,207.89999999999998,3.076280255907886,1.4248714161612227E-6
50,207.95,207.95,3.0736167536699943,1.4235452935044135E-6
50,208,208,3.070972150023037,1.4230176831183367E-6
50,208.04999999999998,208.04999999999998,3.0683448731123217,1.4233628165781574E-6
50,208.1,208.1,3.065733263239836,1.424666166446098E-6
50,208.14999999999998,208.14999999999998,3.063135556482877,1.4270264790292558E-6
50,208.2,208.2,3.0605498654799366,1.4305582509857874E-6
50,208.25,208.25,3.0579741567534464,1.4353947641695077E-6
50,208.29999999999998,208.29999999999998,3.0554062237770783,1.441691827329689E-6
50,208.35,208.35,3.0528436547826256,1.449632419302536E-6
50,208.39999999999998,208.39999999999998,3.050283794025262,1.459432490759652E-6
50,208.45,208.45,3.0477236948570923,1.4713482670070332E-6
50,208.5,208.5,3.04516006246964,1.4856855126365927E-6
50,208.54999999999998,208.54999999999998,3.042589183505295,1.502811384257685E-6
50,208.6,208.6,3.040006838837444,1.5231697316730777E-6
50,208.64999999999998,208.64999999999998,3.0374081945816496,1.5473010435310436E-6
50,208.7,208.7,3.034787664674432,1.5758687211983187E-6
50,208.75,208.75,3.032138735922418,1.6096940836840192E-6
50,208.79999999999998,208.79999999999998,3.029453742942534,1.6498035835990027E-6
50,208.85,208.85,3.0267235753563777,1.6974933560349762E-6
50,208.89999999999998,208.89999999999998,3.0239372921363112,1.754418771694757E-6
50,208.95,208.95,3.0210816067836497,1.8227207077117736E-6
50,209,209,3.018140189828082,1.9052068031177975E-6
50,209.04999999999998,209.04999999999998,3.0150927082183325,2.005616862880663E-6
50,209.1,209.1,3.0119134780089745,2.1290202005653355E-6
50,209.14999999999998,209.14999999999998,3.0085695356460667,2.282425554848042E-6
50,209.2,209.2,3.0050178125000926,2.4757441941097758E-6
50,209.25,209.25,3.0012008855020698,2.723360788974877E-6
50,209.29999999999998,209.29999999999998,2.9970403903589964,3.046793259171508E-6
50,209.35,209.35,2.992426446957997,3.4793978480515825E-6
50,209.39999999999998,209.39999999999998,2.98719996674221,4.0751349842597876E-6
50,209.45,209.45,2.9811215527811337,4.925954347415199E-6
50,209.5,209.5,2.9738134462384997,6.199033778131618E-6
50,209.54999999999998,209.54999999999998,2.9646427324791675,8.224704791013184E-6
50,209.6,209.6,2.9524626696664065,1.173232033786951E-5
50,209.64999999999998,209.64999999999998,2.9349613947390183,1.8604607405130906E-5
50,209.7,209.7,2.9066974658567295,3.500982331401071E-5
50,209.75,209.75,2.8513141971197435,9.160813748415597E-5
50,209.79999999999998,209.79999999999998,2.6970237507563017,5.792304832452809E-4
50,209.85,209.85,3.172224993675746,6.726279032952241E-4
50,209.89999999999998,209.89999999999998,3.2561145888135896,9.792843551164697E-5
50,209.95,209.95,3.1419149586083654,3.6431435337098466E-5
50,210,210,3.0964543284882717,1.9102694710587045E-5
50,210.04999999999998,210.04999999999998,3.0718809157941926,1.1936965068701479E-5
50,210.1,210.1,3.0561938690057873,8.303885993360077E-6
